fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-03,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 10:58:46.107+01,84b31b00000b80b7
PO-05,Car-05,1,Goods-In,Exit,Produktionsfehler an Stoßdämpfern,2025-01-09 10:58:46.337+01,84b31b00000b8062
PO-02,BOSP,1,B-Transfer,Entry,Totalschaden,2025-01-09 10:58:46.333+01,84b31b00000b814c
PO-01,FT,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-09 10:58:46.77+01,84b31b00000b818e
PO-05,Car-05,1,WS-05,Entry,Produktionsfehler an Stoßdämpfern,2025-01-09 10:59:00.85+01,84b31b00000b8062
PO-02,Car-02,1,WS-01,Exit,Totalschaden,2025-01-09 10:59:01.702+01,84b31b00000b805b
PO-02,BAT,1,WS-01,Generation,Totalschaden,2025-01-09 10:59:00.846+01,84b31b00000b80ab
PO-03,BAT,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 10:59:16.31+01,84b31b00000b8179
PO-03,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 10:59:16.31+01,84b31b00000b8179
PO-03,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 10:59:16.31+01,84b31b00000b8179
PO-02,Car-02,1,WS-01,Entry,Totalschaden,2025-01-09 10:59:31.149+01,84b31b00000b805b
PO-03,BOSP,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-09 10:59:34.902+01,84b31b00000b80b7
PO-03,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 10:59:34.902+01,84b31b00000b80b7
PO-03,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:00:00.942+01,84b31b00000b8174
PO-05,Car-05,1,Goods-In,Generation,Unfallfahrzeug mit Heckschaden,2025-01-09 11:00:00.999+01,84b31b00000b806c
PO-02,BAT,1,WS-01,Exit,Totalschaden,2025-01-09 11:00:01.676+01,84b31b00000b80ab
PO-02,BAT,1,B-Transfer,Generation,Totalschaden,2025-01-09 11:00:01.676+01,84b31b00000b80ab
PO-02,BAT,1,B-Transfer,Entry,Totalschaden,2025-01-09 11:00:01.676+01,84b31b00000b80ab
PO-01,FT,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:01.693+01,84b31b00000b818e
PO-01,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:00:01.693+01,84b31b00000b818e
PO-01,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:01.693+01,84b31b00000b818e
PO-04,BOSP,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:00:01.512+01,84b31b00000b812a
PO-03,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:15.926+01,84b31b00000b8174
PO-03,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:00:15.926+01,84b31b00000b8174
PO-03,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:15.926+01,84b31b00000b8174
PO-03,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:16.344+01,84b31b00000b80b7
PO-03,BOSP,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:16.344+01,84b31b00000b80b7
PO-03,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:30.952+01,84b31b00000b8179
PO-03,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:30.952+01,84b31b00000b8179
PO-01,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:31.2+01,84b31b00000b818e
PO-01,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:31.2+01,84b31b00000b818e
PO-01,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:31.398+01,84b31b00000b80ae
PO-01,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:31.398+01,84b31b00000b80ae
PO-03,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:31.487+01,84b31b00000b8174
PO-03,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:31.487+01,84b31b00000b8174
PO-02,RT,2,WS-01,Generation,Totalschaden,2025-01-09 11:00:30.904+01,84b31b00000b80c0
PO-04,BOSP,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:00:46.085+01,84b31b00000b812a
PO-04,BOSP,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:00:46.085+01,84b31b00000b812a
PO-04,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:00:46.085+01,84b31b00000b812a
PO-02,RT,2,WS-01,Exit,Totalschaden,2025-01-09 11:01:01.547+01,84b31b00000b80c0
PO-02,RT,2,B-Transfer,Generation,Totalschaden,2025-01-09 11:01:01.547+01,84b31b00000b80c0
PO-02,RT,2,B-Transfer,Entry,Totalschaden,2025-01-09 11:01:01.547+01,84b31b00000b80c0
PO-05,RT,2,WS-05,Generation,Produktionsfehler an Stoßdämpfern,2025-01-09 11:00:46.719+01,84b31b00000b80b8
PO-03,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:01:01.543+01,84b31b00000b80f0
PO-04,Car-04,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:01:16.697+01,84b31b00000b8060
PO-05,Car-05,1,Goods-In,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:01:30.975+01,84b31b00000b806c
PO-07,Car-07,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:01:31.226+01,84b31b00000b806d
PO-04,BOSP,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:01:31.276+01,84b31b00000b812a
PO-04,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:01:31.276+01,84b31b00000b812a
PO-05,RT,2,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-09 11:01:45.818+01,84b31b00000b80b8
PO-05,RT,2,B-Transfer,Generation,Produktionsfehler an Stoßdämpfern,2025-01-09 11:01:45.818+01,84b31b00000b80b8
PO-05,RT,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-09 11:01:45.818+01,84b31b00000b80b8
PO-04,Car-04,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:01:46.592+01,84b31b00000b8060
PO-03,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:01:46.598+01,84b31b00000b80f0
PO-03,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:01:46.598+01,84b31b00000b80f0
PO-03,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:01:46.598+01,84b31b00000b80f0
PO-04,BOSP,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:01:46.663+01,84b31b00000b812a
PO-04,BAT,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:01:45.745+01,84b31b00000b8128
PO-04,BAT,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:02:00.884+01,84b31b00000b8128
PO-04,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:02:00.884+01,84b31b00000b8128
PO-04,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:02:00.884+01,84b31b00000b8128
PO-04,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:02:01.491+01,84b31b00000b812a
PO-08,Car-08,1,WS-05,Generation,Unfallfahrzeug mit Heckschaden,2025-01-09 11:02:01.588+01,84b31b00000b8072
PO-03,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:02:01.656+01,84b31b00000b80f0
PO-03,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:02:15.739+01,84b31b00000b80f0
PO-02,FT,1,WS-01,Generation,Totalschaden,2025-01-09 11:02:16.171+01,84b31b00000b8157
PO-02,BAT,1,B-Transfer,Exit,Totalschaden,2025-01-09 11:02:30.784+01,84b31b00000b80ab
PO-02,FT,1,WS-01,Exit,Totalschaden,2025-01-09 11:02:46.137+01,84b31b00000b8157
PO-02,FT,1,B-Transfer,Generation,Totalschaden,2025-01-09 11:02:46.137+01,84b31b00000b8157
PO-02,BAT,1,B-Transfer,Entry,Totalschaden,2025-01-09 11:02:46.106+01,84b31b00000b80ab
PO-02,FT,1,B-Transfer,Entry,Totalschaden,2025-01-09 11:02:46.137+01,84b31b00000b8157
PO-05,Car-05,1,Goods-In,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:03:01.651+01,84b31b00000b806c
PO-01,Car-01,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:03:15.71+01,84b31b00000b8055
PO-02,Car-02,1,WS-01,Exit,Totalschaden,2025-01-09 11:03:16.138+01,84b31b00000b805b
PO-04,RT,2,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:03:01.712+01,84b31b00000b8146
PO-01,Car-01,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:03:31.17+01,84b31b00000b8055
PO-08,Car-08,1,WS-05,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:03:31.463+01,84b31b00000b8072
PO-08,Car-08,1,Goods-In,Generation,Unfallfahrzeug mit Heckschaden,2025-01-09 11:03:31.463+01,84b31b00000b8072
PO-08,Car-08,1,Goods-In,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:03:31.463+01,84b31b00000b8072
PO-02,Car-02,1,WS-01,Entry,Totalschaden,2025-01-09 11:03:31.454+01,84b31b00000b805b
PO-05,Car-05,1,WS-01,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:03:46.107+01,84b31b00000b806c
PO-05,Car-05,1,Goods-In,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:03:46.107+01,84b31b00000b806c
PO-04,RT,2,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:03:46.173+01,84b31b00000b8146
PO-09,Car-09,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:03:46.282+01,84b31b00000b807c
PO-02,Car-02,1,B-Transfer,Entry,Totalschaden,2025-01-09 11:03:46.722+01,84b31b00000b805b
PO-02,Car-02,1,WS-01,Exit,Totalschaden,2025-01-09 11:03:46.722+01,84b31b00000b805b
PO-01,SSA,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:03:46.029+01,84b31b00000b8136
PO-04,BAT,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:01.121+01,84b31b00000b8128
PO-04,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:01.121+01,84b31b00000b8128
PO-01,SSA,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:01.21+01,84b31b00000b8136
PO-01,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:04:01.21+01,84b31b00000b8136
PO-01,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:01.21+01,84b31b00000b8136
PO-04,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:01.241+01,84b31b00000b8146
PO-05,Car-05,1,WS-01,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:04:01.189+01,84b31b00000b806c
PO-05,Car-05,1,WS-01,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:04:16.175+01,84b31b00000b806c
PO-01,FAX,1,B-03,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:04:00.721+01,84b31b00000b8119
PO-04,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:16.888+01,84b31b00000b8128
PO-04,BAT,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:16.888+01,84b31b00000b8128
PO-01,FAX,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:31.532+01,84b31b00000b8119
PO-01,FAX,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:04:31.532+01,84b31b00000b8119
PO-01,FAX,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:31.532+01,84b31b00000b8119
PO-04,BOSP,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:31.611+01,84b31b00000b812a
PO-04,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:31.611+01,84b31b00000b812a
PO-04,Car-04,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:32.219+01,84b31b00000b8060
PO-04,Car-04,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:45.708+01,84b31b00000b8060
PO-04,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:45.75+01,84b31b00000b812a
PO-04,BOSP,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:45.75+01,84b31b00000b812a
PO-10,Car-10,1,Goods-In,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:04:46.045+01,84b31b00000b807d
PO-04,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:46.058+01,84b31b00000b8128
PO-01,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:04:46.483+01,84b31b00000b8119
PO-01,FAX,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:04:46.483+01,84b31b00000b8119
PO-05,Car-05,1,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-09 11:04:46.56+01,84b31b00000b8062
PO-04,FT,2,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:04:17.33+01,84b31b00000b807e
PO-04,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:00.962+01,84b31b00000b8146
PO-04,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:00.962+01,84b31b00000b8146
PO-04,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.362+01,84b31b00000b8128
PO-05,RT,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-09 11:05:01.571+01,84b31b00000b80b8
PO-05,RT,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-09 11:05:01.571+01,84b31b00000b80b8
PO-03,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.579+01,84b31b00000b80f0
PO-03,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.579+01,84b31b00000b80f0
PO-04,FT,2,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.668+01,84b31b00000b807e
PO-04,Car-04,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.673+01,84b31b00000b8060
PO-04,Car-04,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.673+01,84b31b00000b8060
PO-04,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.828+01,84b31b00000b812a
PO-03,FAX,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:05:01.597+01,84b31b00000b8096
PO-05,BOSP,1,WS-01,Generation,Unfallfahrzeug mit Heckschaden,2025-01-09 11:05:01.579+01,84b31b00000b813e
PO-04,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:15.781+01,84b31b00000b812a
PO-04,Car-04,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:15.844+01,84b31b00000b8060
PO-04,Car-04,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:15.844+01,84b31b00000b8060
PO-01,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:16.311+01,84b31b00000b80bb
PO-01,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:16.311+01,84b31b00000b80bb
PO-03,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:16.36+01,84b31b00000b8174
PO-03,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:16.36+01,84b31b00000b8174
PO-05,Car-05,1,WS-05,Entry,Produktionsfehler an Stoßdämpfern,2025-01-09 11:05:30.782+01,84b31b00000b8062
PO-03,FAX,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:30.852+01,84b31b00000b8096
PO-03,FAX,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:05:30.852+01,84b31b00000b8096
PO-03,FAX,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:30.852+01,84b31b00000b8096
PO-03,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:31.143+01,84b31b00000b8174
PO-03,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:31.143+01,84b31b00000b8174
PO-03,Car-03,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:31.226+01,84b31b00000b805c
PO-04,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:31.285+01,84b31b00000b807e
PO-05,BOSP,1,WS-01,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:05:31.514+01,84b31b00000b813e
PO-03,FAX,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:05:16.604+01,84b31b00000b8193
PO-03,FAX,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:05:45.73+01,84b31b00000b8193
PO-03,FAX,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:05:45.73+01,84b31b00000b8193
PO-03,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:45.73+01,84b31b00000b8193
PO-03,Car-03,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:05:46.301+01,84b31b00000b805c
PO-05,BOSP,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:05:46.571+01,84b31b00000b813e
PO-02,RT,2,B-02,Entry,Totalschaden,2025-01-09 11:06:01.475+01,84b31b00000b80c0
PO-02,RT,2,B-Transfer,Exit,Totalschaden,2025-01-09 11:06:01.475+01,84b31b00000b80c0
PO-04,BOSP,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:06:01.486+01,84b31b00000b812a
PO-04,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:06:01.486+01,84b31b00000b812a
PO-05,RT,2,B-01,Generation,Unfallfahrzeug mit Heckschaden,2025-01-09 11:06:00.85+01,84b31b00000b8082
PO-01,CHS,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:05:46.072+01,84b31b00000b81a7
PO-02,RT,2,B-Transfer,Entry,Totalschaden,2025-01-09 11:06:16.085+01,84b31b00000b80c0
PO-02,RT,2,B-02,Exit,Totalschaden,2025-01-09 11:06:16.085+01,84b31b00000b80c0
PO-04,BOSP,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:06:16.117+01,84b31b00000b812a
PO-05,RT,2,B-01,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:06:16.539+01,84b31b00000b8082
PO-05,RT,2,WS-01,Generation,Unfallfahrzeug mit Heckschaden,2025-01-09 11:06:16.539+01,84b31b00000b8082
PO-05,RT,2,WS-01,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:06:16.539+01,84b31b00000b8082
PO-02,Car-02,1,Goods-Out,Entry,Totalschaden,2025-01-09 11:06:16.793+01,84b31b00000b805b
PO-02,Car-02,1,B-Transfer,Exit,Totalschaden,2025-01-09 11:06:16.793+01,84b31b00000b805b
PO-05,FT,2,WS-05,Generation,Produktionsfehler an Stoßdämpfern,2025-01-09 11:06:16.166+01,84b31b00000b814d
PO-01,CHS,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:06:30.851+01,84b31b00000b81a7
PO-01,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:06:30.851+01,84b31b00000b81a7
PO-01,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:06:30.851+01,84b31b00000b81a7
PO-04,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:06:31.009+01,84b31b00000b812a
PO-05,RT,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-09 11:06:31.065+01,84b31b00000b8082
PO-05,RT,2,WS-01,Exit,Unfallfahrzeug mit Heckschaden,2025-01-09 11:06:31.065+01,84b31b00000b8082
PO-02,BAT,1,WS-03,Entry,Totalschaden,2025-01-09 11:06:31.154+01,84b31b00000b80ab
PO-02,BAT,1,B-Transfer,Exit,Totalschaden,2025-01-09 11:06:31.154+01,84b31b00000b80ab
PO-10,Car-10,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:06:31.214+01,84b31b00000b807d
PO-10,Car-10,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:06:46.044+01,84b31b00000b807d
PO-02,BAT,1,B-Transfer,Entry,Totalschaden,2025-01-09 11:06:46.463+01,84b31b00000b80ab
PO-02,BAT,1,WS-03,Exit,Totalschaden,2025-01-09 11:06:46.463+01,84b31b00000b80ab
PO-04,BAT,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:06:46.554+01,84b31b00000b8128
PO-04,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:06:46.554+01,84b31b00000b8128
PO-01,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:07:00.869+01,84b31b00000b8136
PO-03,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:07:01.038+01,84b31b00000b8193
PO-03,FAX,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-09 11:07:01.139+01,84b31b00000b8096
PO-05,FT,2,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-09 11:07:01.495+01,84b31b00000b814d
PO-05,FT,2,B-Transfer,Generation,Produktionsfehler an Stoßdämpfern,2025-01-09 11:07:01.495+01,84b31b00000b814d
PO-05,FT,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-09 11:07:01.495+01,84b31b00000b814d
PO-03,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:07:15.757+01,84b31b00000b8193
PO-01,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-09 11:07:16.517+01,84b31b00000b8136
PO-01,BSA,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-09 11:07:15.994+01,84b31b00000b8158
